<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ASB,D,20110524,000000,1.6092,1.6568,1.6092,1.6568,6191,0
ASB,D,20110525,000000,1.5776,1.6568,1.5776,1.6568,2,0
ASB,D,20110526,000000,1.6882,1.6882,1.5988,1.662,9682,0
ASB,D,20110527,000000,1.6831,1.6882,1.6831,1.6882,1894,0
ASB,D,20110530,000000,1.7147,1.7147,1.7147,1.7147,96,0
ASB,D,20110531,000000,1.625,1.6831,1.6198,1.6831,4265,0
ASB,D,20110601,000000,1.7094,1.7094,1.7094,1.7094,228,0
ASB,D,20110602,000000,1.5988,1.6991,1.5988,1.6882,2748,0
ASB,D,20110603,000000,1.641,1.6831,1.6356,1.6831,2085,0
ASB,D,20110606,000000,1.6356,1.6831,1.6356,1.6831,3051,0
ASB,D,20110610,000000,1.6092,1.6724,1.6092,1.6724,949,0
ASB,D,20110613,000000,1.5882,1.6568,1.5829,1.6568,16469,0
ASB,D,20110614,000000,1.6302,1.662,1.6302,1.662,3999,0
ASB,D,20110615,000000,1.6356,1.6356,1.6356,1.6356,1979,0
ASB,D,20110616,000000,1.5565,1.6356,1.5512,1.5512,2000,0
ASB,D,20110617,000000,1.5512,1.5776,1.4562,1.5776,9303,0
ASB,D,20110620,000000,1.4773,1.5037,1.4034,1.4034,59648,0
ASB,D,20110621,000000,1.3772,1.3982,1.24,1.3032,115512,0
ASB,D,20110622,000000,1.2928,1.3454,1.2504,1.3454,18630,0
ASB,D,20110624,000000,1.319,1.3507,1.3032,1.3454,2297,0
ASB,D,20110627,000000,1.298,1.3401,1.2241,1.2609,26491,0
ASB,D,20110628,000000,1.2874,1.2874,1.24,1.2716,3014,0
ASB,D,20110629,000000,1.2609,1.2609,1.2609,1.2609,1,0
ASB,D,20110630,000000,1.2609,1.3454,1.2504,1.335,35268,0
ASB,D,20110701,000000,1.319,1.3718,1.2663,1.298,15877,0
ASB,D,20110704,000000,1.2452,1.3084,1.1766,1.3084,7155,0
ASB,D,20110705,000000,1.2346,1.3664,1.2346,1.3664,7263,0
ASB,D,20110706,000000,1.3454,1.3454,1.24,1.24,15142,0
ASB,D,20110707,000000,1.2768,1.2768,1.2135,1.2556,2619,0
ASB,D,20110708,000000,1.2663,1.2663,1.2188,1.2556,8245,0
ASB,D,20110711,000000,1.2609,1.2609,1.1766,1.1766,29942,0
ASB,D,20110712,000000,1.2663,1.2663,1.0816,1.2346,76766,0
ASB,D,20110713,000000,1.2346,1.2346,1.1608,1.2241,13652,0
ASB,D,20110714,000000,1.2241,1.2241,1.1977,1.1977,1478,0
ASB,D,20110715,000000,1.2135,1.2135,1.2082,1.2082,2444,0
ASB,D,20110718,000000,1.1923,1.1923,1.1819,1.1819,342674,0
ASB,D,20110719,000000,1.1608,1.1608,1.1608,1.1608,949,0
ASB,D,20110720,000000,1.1766,1.1819,1.1291,1.1819,1442,0
ASB,D,20110721,000000,1.1819,1.1819,1.108,1.1184,4055,0
ASB,D,20110722,000000,1.1238,1.1343,1.108,1.1343,8577,0
ASB,D,20110725,000000,1.1343,1.2188,1.0816,1.2188,9025,0
ASB,D,20110726,000000,1.1871,1.24,1.1871,1.2241,4820,0
ASB,D,20110727,000000,1.2135,1.2135,1.1871,1.1871,9856,0
ASB,D,20110728,000000,1.1871,1.1871,1.108,1.1554,12440,0
ASB,D,20110729,000000,1.108,1.1397,1.108,1.1397,3385,0
ASB,D,20110801,000000,1.0975,1.1343,1.0975,1.1343,3696,0
ASB,D,20110802,000000,1.1027,1.1397,1.0975,1.0975,6190,0
ASB,D,20110803,000000,1.0604,1.0923,1.0024,1.0869,15545,0
ASB,D,20110804,000000,1.0816,1.0816,1.0024,1.0552,2731,0
ASB,D,20110805,000000,1.0394,1.0394,0.9497,0.9708,104204,0
ASB,D,20110808,000000,0.8442,0.8493,0.8178,0.8284,126444,0
ASB,D,20110809,000000,0.8284,0.8284,0.7386,0.7386,43356,0
ASB,D,20110810,000000,0.8127,0.8917,0.7651,0.7914,87878,0
ASB,D,20110811,000000,0.7966,0.8338,0.7386,0.8338,61628,0
ASB,D,20110812,000000,0.897,0.897,0.8442,0.8493,8402,0
ASB,D,20110816,000000,0.9497,0.9497,0.8758,0.9074,13013,0
ASB,D,20110817,000000,0.9233,0.9497,0.897,0.9497,36800,0
ASB,D,20110818,000000,0.9497,0.9497,0.8863,0.8863,10829,0
ASB,D,20110819,000000,0.8021,0.8338,0.8021,0.8338,30021,0
ASB,D,20110822,000000,0.8493,0.897,0.8493,0.8706,9291,0
ASB,D,20110823,000000,0.881,0.881,0.8547,0.86,2410,0
ASB,D,20110824,000000,0.8652,0.8652,0.8547,0.8547,12715,0
ASB,D,20110825,000000,0.8863,0.8863,0.7966,0.7966,29034,0
ASB,D,20110826,000000,0.8652,0.8652,0.8074,0.8074,3847,0
ASB,D,20110830,000000,0.8338,0.9392,0.8338,0.881,48792,0
ASB,D,20110831,000000,0.897,0.897,0.8493,0.881,10121,0
ASB,D,20110901,000000,0.897,0.9392,0.897,0.9233,9699,0
ASB,D,20110902,000000,0.9233,0.9233,0.9022,0.9022,10273,0
ASB,D,20110905,000000,0.9022,0.9022,0.8758,0.8758,4437,0
ASB,D,20110906,000000,0.8758,0.897,0.8706,0.897,7162,0
ASB,D,20110908,000000,0.881,0.881,0.8758,0.8758,2282,0
ASB,D,20110912,000000,0.86,0.86,0.7966,0.7966,4954,0
ASB,D,20110913,000000,0.8547,0.8547,0.7228,0.7914,24991,0
ASB,D,20110915,000000,0.7966,0.7966,0.7966,0.7966,3221,0
ASB,D,20110916,000000,0.7492,0.8284,0.7492,0.8284,4418,0
ASB,D,20110919,000000,0.7809,0.8284,0.7809,0.8284,965,0
ASB,D,20110920,000000,0.7914,0.8338,0.7862,0.8338,465,0
ASB,D,20110921,000000,0.8074,0.8074,0.8074,0.8074,949,0
ASB,D,20110922,000000,0.8338,0.8493,0.7651,0.8442,1292,0
ASB,D,20110923,000000,0.7914,0.8284,0.7914,0.8284,477,0
ASB,D,20110926,000000,0.8284,0.8284,0.8074,0.8074,2844,0
ASB,D,20110927,000000,0.7386,0.7914,0.7281,0.7914,17874,0
ASB,D,20110928,000000,0.7914,0.7914,0.7862,0.7914,15106,0
ASB,D,20110929,000000,0.7281,0.7492,0.7281,0.7492,5240,0
ASB,D,20110930,000000,0.7492,0.7492,0.6911,0.7492,1630,0
ASB,D,20111003,000000,0.7651,0.7651,0.7651,0.7651,949,0
ASB,D,20111004,000000,0.7598,0.8127,0.7598,0.8127,831,0
ASB,D,20111005,000000,0.7651,0.7651,0.7651,0.7651,949,0
ASB,D,20111006,000000,0.7862,0.7862,0.7862,0.7862,2085,0
ASB,D,20111007,000000,0.7809,0.7809,0.7809,0.7809,1894,0
ASB,D,20111010,000000,0.8074,0.8074,0.7544,0.7544,2788,0
ASB,D,20111011,000000,0.7756,0.7756,0.7018,0.7332,21023,0
ASB,D,20111012,000000,0.744,0.744,0.744,0.744,1955,0
ASB,D,20111013,000000,0.7122,0.7228,0.7122,0.7175,9175,0
ASB,D,20111017,000000,0.7492,0.7544,0.6807,0.6807,21299,0
ASB,D,20111018,000000,0.6911,0.6911,0.6807,0.6807,6064,0
ASB,D,20111019,000000,0.6648,0.6859,0.6648,0.6807,5904,0
ASB,D,20111020,000000,0.6596,0.6596,0.6173,0.6173,42980,0
ASB,D,20111021,000000,0.6332,0.6754,0.6332,0.6489,33452,0
ASB,D,20111024,000000,0.6859,0.6859,0.6701,0.6701,47047,0
ASB,D,20111025,000000,0.6859,0.6859,0.6701,0.6701,34391,0
ASB,D,20111026,000000,0.6701,0.6701,0.6701,0.6701,35325,0
ASB,D,20111027,000000,0.6859,0.6859,0.6648,0.6754,230898,0
ASB,D,20111028,000000,0.6859,0.6965,0.6173,0.6173,481855,0
ASB,D,20111031,000000,0.6332,0.6542,0.6173,0.6173,134924,0
ASB,D,20111102,000000,0.5752,0.6013,0.5752,0.5803,319722,0
ASB,D,20111103,000000,0.6013,0.6013,0.5433,0.5752,105304,0
ASB,D,20111104,000000,0.6013,0.6013,0.5752,0.5752,169405,0
ASB,D,20111107,000000,0.5856,0.6068,0.57,0.5803,98753,0
ASB,D,20111108,000000,0.5961,0.6278,0.5856,0.6068,391626,0
ASB,D,20111109,000000,0.6332,0.6965,0.6332,0.6648,1178287,0
ASB,D,20111110,000000,0.6648,0.6648,0.6068,0.6225,173883,0
ASB,D,20111114,000000,0.6278,0.6596,0.6278,0.6332,84138,0
ASB,D,20111115,000000,0.6437,0.6489,0.6173,0.6385,97931,0
ASB,D,20111116,000000,0.6385,0.6596,0.6173,0.6225,38102,0
ASB,D,20111117,000000,0.6173,0.6225,0.6122,0.6173,107115,0
ASB,D,20111118,000000,0.6278,0.6278,0.5961,0.6122,113689,0
ASB,D,20111121,000000,0.6068,0.6489,0.5908,0.6385,130722,0
ASB,D,20111122,000000,0.6385,0.6542,0.6385,0.6489,60437,0
ASB,D,20111123,000000,0.6437,0.6437,0.6225,0.6225,16643,0
ASB,D,20111124,000000,0.6332,0.6648,0.6173,0.6225,80987,0
ASB,D,20111125,000000,0.6385,0.6437,0.6385,0.6385,36052,0
ASB,D,20111128,000000,0.6596,0.6807,0.6489,0.6596,51936,0
ASB,D,20111129,000000,0.6648,0.6859,0.6648,0.6701,31794,0
ASB,D,20111130,000000,0.6683,0.6907,0.6683,0.6794,35589,0
ASB,D,20111201,000000,0.6911,0.7492,0.6807,0.7492,504644,0
ASB,D,20111202,000000,0.7598,0.839,0.7544,0.7862,1107818,0
ASB,D,20111205,000000,0.7862,0.839,0.7704,0.8074,115983,0
ASB,D,20111206,000000,0.8127,0.8127,0.7332,0.7756,89459,0
ASB,D,20111207,000000,0.744,0.7756,0.7386,0.7598,28210,0
ASB,D,20111208,000000,0.7651,0.8231,0.7386,0.7862,79831,0
ASB,D,20111209,000000,0.7809,0.8547,0.7809,0.8338,111448,0
ASB,D,20111212,000000,0.8231,0.8493,0.8231,0.8493,69548,0
ASB,D,20111213,000000,0.8493,0.9233,0.8493,0.897,169029,0
ASB,D,20111214,000000,0.9022,0.9022,0.8284,0.8547,105714,0
ASB,D,20111215,000000,0.881,0.8917,0.8442,0.881,21739,0
ASB,D,20111216,000000,0.8706,0.8758,0.8178,0.8178,44205,0
ASB,D,20111219,000000,0.839,0.839,0.7071,0.7386,182212,0
ASB,D,20111220,000000,0.7071,0.7175,0.6859,0.7122,21094,0
ASB,D,20111221,000000,0.6965,0.7598,0.6965,0.7598,29117,0
ASB,D,20111222,000000,0.7598,0.7598,0.7071,0.7122,57043,0
ASB,D,20111223,000000,0.7281,0.7281,0.7122,0.7122,169709,0
ASB,D,20111227,000000,0.7018,0.7071,0.6859,0.7018,67531,0
ASB,D,20111228,000000,0.6859,0.7332,0.6542,0.7332,206671,0
ASB,D,20111229,000000,0.7332,0.7598,0.7332,0.7544,41174,0
ASB,D,20111230,000000,0.7805,0.831,0.7693,0.8254,60540,0
ASB,D,20120102,000000,0.7862,0.86,0.7862,0.8178,12547,0
ASB,D,20120103,000000,0.7966,0.8493,0.7966,0.8021,2403,0
ASB,D,20120104,000000,0.8021,0.8021,0.7228,0.7914,74794,0
ASB,D,20120105,000000,0.7914,0.8442,0.7756,0.8442,127384,0
ASB,D,20120109,000000,0.8442,0.8442,0.7598,0.7756,68043,0
ASB,D,20120110,000000,0.7756,0.8021,0.7386,0.7862,165312,0
ASB,D,20120111,000000,0.8074,0.8074,0.7914,0.7966,955622,0
ASB,D,20120112,000000,0.8127,0.8758,0.8074,0.8547,82647,0
ASB,D,20120113,000000,0.8493,0.8758,0.8284,0.8442,130921,0
ASB,D,20120116,000000,0.8338,0.8338,0.7914,0.8127,21456,0
ASB,D,20120117,000000,0.86,0.8863,0.8074,0.881,415084,0
ASB,D,20120118,000000,0.8917,1.0552,0.8706,1.0024,359718,0
ASB,D,20120119,000000,1.0024,1.1027,0.9761,1.0923,289135,0
ASB,D,20120120,000000,1.0923,1.1608,1.013,1.0816,194109,0
ASB,D,20120123,000000,1.0816,1.0816,1.013,1.0552,104316,0
ASB,D,20120124,000000,1.0289,1.0604,1.0078,1.0604,13421,0
ASB,D,20120125,000000,1.0182,1.0816,1.0182,1.0816,100579,0
ASB,D,20120126,000000,1.0552,1.1343,1.0552,1.0816,48975,0
ASB,D,20120127,000000,1.1027,1.1343,1.0869,1.1343,14493,0
ASB,D,20120130,000000,1.1449,1.2663,1.1291,1.2663,61750,0
ASB,D,20120131,000000,1.2689,1.2689,1.2409,1.2577,14649,0
ASB,D,20120201,000000,1.2663,1.2663,1.24,1.2663,51106,0
ASB,D,20120202,000000,1.319,1.319,1.2663,1.2768,75783,0
ASB,D,20120203,000000,1.2716,1.2874,1.1923,1.2663,116960,0
ASB,D,20120206,000000,1.2716,1.319,1.2663,1.3139,42314,0
ASB,D,20120207,000000,1.2663,1.3084,1.2504,1.2663,123346,0
ASB,D,20120208,000000,1.2609,1.3454,1.2609,1.3032,277237,0
ASB,D,20120209,000000,1.3084,1.319,1.2504,1.319,111088,0
ASB,D,20120210,000000,1.2716,1.3242,1.2716,1.319,404291,0
ASB,D,20120213,000000,1.3242,1.3982,1.3242,1.3454,70918,0
ASB,D,20120214,000000,1.3454,1.3561,1.319,1.319,90772,0
ASB,D,20120215,000000,1.2452,1.3296,1.2452,1.319,40636,0
ASB,D,20120216,000000,1.2609,1.335,1.2609,1.335,10617,0
ASB,D,20120217,000000,1.3242,1.3454,1.319,1.3296,22036,0
ASB,D,20120220,000000,1.3507,1.3507,1.2768,1.3296,8230,0
ASB,D,20120221,000000,1.3032,1.3296,1.3032,1.3296,4364,0
ASB,D,20120223,000000,1.3401,1.3507,1.3032,1.3242,66583,0
ASB,D,20120224,000000,1.3242,1.3296,1.319,1.319,17550,0
ASB,D,20120227,000000,1.319,1.319,1.319,1.319,30148,0
ASB,D,20120228,000000,1.319,1.3242,1.24,1.2874,49076,0
ASB,D,20120229,000000,1.2914,1.3475,1.2858,1.325,90163,0
ASB,D,20120301,000000,1.3084,1.3718,1.298,1.3664,51456,0
ASB,D,20120302,000000,1.3561,1.4879,1.3561,1.4773,126437,0
ASB,D,20120305,000000,1.4246,1.5459,1.4246,1.4562,177841,0
ASB,D,20120306,000000,1.4826,1.4879,1.3718,1.3823,57359,0
ASB,D,20120307,000000,1.3454,1.4193,1.2663,1.4193,52427,0
ASB,D,20120308,000000,1.4193,1.472,1.3242,1.3718,97348,0
ASB,D,20120309,000000,1.3296,1.3982,1.3296,1.3928,348920,0
ASB,D,20120312,000000,1.4088,1.4088,1.3401,1.3718,16430,0
ASB,D,20120313,000000,1.3296,1.3561,1.298,1.3242,37207,0
ASB,D,20120314,000000,1.3507,1.3507,1.2188,1.319,272441,0
ASB,D,20120315,000000,1.319,1.3454,1.282,1.3401,31708,0
ASB,D,20120316,000000,1.3401,1.3401,1.3242,1.3242,13534,0
ASB,D,20120319,000000,1.335,1.3718,1.3032,1.3242,51704,0
ASB,D,20120320,000000,1.3454,1.3454,1.319,1.3242,62739,0
ASB,D,20120321,000000,1.3454,1.3507,1.335,1.3507,18034,0
ASB,D,20120322,000000,1.3507,1.4669,1.3401,1.3772,415905,0
ASB,D,20120323,000000,1.3982,1.4034,1.3612,1.3876,31962,0
ASB,D,20120326,000000,1.3876,1.4246,1.335,1.4246,25389,0
ASB,D,20120327,000000,1.4246,1.4246,1.3876,1.4246,36490,0
ASB,D,20120328,000000,1.4246,1.4246,1.3876,1.4246,785671,0
ASB,D,20120329,000000,1.3772,1.4246,1.3772,1.4246,16033,0
ASB,D,20120330,000000,1.4263,1.4263,1.37,1.4263,257580,0
ASB,D,20120402,000000,1.3772,1.4193,1.3772,1.3772,13286,0
ASB,D,20120403,000000,1.3032,1.414,1.24,1.3772,68362,0
ASB,D,20120404,000000,1.3612,1.3612,1.319,1.319,7119,0
ASB,D,20120405,000000,1.2663,1.335,1.24,1.3084,23396,0
ASB,D,20120410,000000,1.2663,1.2663,1.24,1.2504,53402,0
ASB,D,20120411,000000,1.2135,1.282,1.1501,1.2294,103501,0
ASB,D,20120412,000000,1.1766,1.3084,1.1713,1.3032,35271,0
ASB,D,20120413,000000,1.282,1.319,1.2609,1.319,34989,0
ASB,D,20120416,000000,1.2504,1.3454,1.2504,1.319,84785,0
ASB,D,20120417,000000,1.3196,1.3196,1.2689,1.3139,12954,0
ASB,D,20120418,000000,1.2768,1.3561,1.2609,1.282,15854,0
ASB,D,20120419,000000,1.2609,1.3242,1.2294,1.319,103469,0
ASB,D,20120420,000000,1.2716,1.3139,1.2716,1.3084,106493,0
ASB,D,20120423,000000,1.298,1.298,1.203,1.282,21629,0
ASB,D,20120424,000000,1.203,1.2504,1.203,1.2241,21546,0
ASB,D,20120425,000000,1.2135,1.3084,1.2135,1.2663,2850,0
ASB,D,20120426,000000,1.298,1.298,1.298,1.298,1,0
ASB,D,20120427,000000,1.2663,1.2663,1.2188,1.2663,5477,0
ASB,D,20120430,000000,1.2409,1.2689,1.2409,1.2635,5675,0
ASB,D,20120502,000000,1.2609,1.3084,1.24,1.24,39280,0
ASB,D,20120504,000000,1.24,1.2928,1.24,1.2928,950,0
ASB,D,20120507,000000,1.3084,1.3084,1.2452,1.2928,1724,0
ASB,D,20120508,000000,1.2928,1.4193,1.2663,1.3718,1867171,0
ASB,D,20120509,000000,1.4376,1.4376,1.3363,1.4037,64284,0
ASB,D,20120510,000000,1.4037,1.443,1.3531,1.3756,23692,0
ASB,D,20120511,000000,1.3823,1.3823,1.298,1.3401,342630,0
ASB,D,20120514,000000,1.3401,1.3718,1.3401,1.3507,233574,0
ASB,D,20120515,000000,1.3507,1.3507,1.2241,1.2928,82073,0
ASB,D,20120516,000000,1.2346,1.298,1.2294,1.2663,18803,0
ASB,D,20120517,000000,1.2241,1.2874,1.2241,1.2452,24497,0
ASB,D,20120518,000000,1.151,1.2128,1.1398,1.2128,72225,0
ASB,D,20120521,000000,1.203,1.319,1.203,1.319,10430,0
ASB,D,20120522,000000,1.3401,1.3401,1.2928,1.2928,953,0
ASB,D,20120523,000000,1.3401,1.3718,1.3032,1.3401,1570001,0
ASB,D,20120524,000000,1.4246,1.4246,1.319,1.3718,11853,0
ASB,D,20120525,000000,1.297,1.37,1.297,1.297,192382,0
ASB,D,20120528,000000,1.297,1.37,1.2802,1.37,5521,0
ASB,D,20120529,000000,1.37,1.37,1.3307,1.3531,764258,0
ASB,D,20120530,000000,1.297,1.37,1.297,1.37,88963,0
ASB,D,20120531,000000,1.3814,1.3814,1.3814,1.3814,1,0
ASB,D,20120601,000000,1.3925,1.3925,1.3196,1.3196,11221,0
ASB,D,20120604,000000,1.2409,1.3083,1.2241,1.2241,27263,0
ASB,D,20120605,000000,1.2352,1.2858,1.1903,1.2352,35779,0
ASB,D,20120606,000000,1.2689,1.4037,1.2072,1.3756,8962,0
ASB,D,20120608,000000,1.3531,1.3589,1.3196,1.3531,7231,0
ASB,D,20120611,000000,1.2858,1.4037,1.2858,1.37,7470,0
ASB,D,20120612,000000,1.3083,1.37,1.3083,1.325,24,0
ASB,D,20120613,000000,1.3026,1.3756,1.3026,1.3756,3932,0
ASB,D,20120615,000000,1.3026,1.4037,1.3026,1.3531,4399,0
ASB,D,20120618,000000,1.297,1.4317,1.2522,1.3756,65352,0
ASB,D,20120619,000000,1.3083,1.3981,1.3083,1.325,3577,0
ASB,D,20120620,000000,1.325,1.325,1.325,1.325,1070,0
ASB,D,20120621,000000,1.3026,1.3196,1.3026,1.3196,2426,0
ASB,D,20120622,000000,1.2914,1.3756,1.2914,1.3644,21592,0
ASB,D,20120625,000000,1.325,1.3925,1.325,1.3644,9003,0
ASB,D,20120626,000000,1.37,1.4317,1.3644,1.3756,262313,0
ASB,D,20120627,000000,1.4206,1.46,1.3814,1.4317,27252,0
ASB,D,20120628,000000,1.4317,1.4488,1.4317,1.4488,4017,0
ASB,D,20120629,000000,1.4488,1.46,1.443,1.46,24849,0
ASB,D,20120702,000000,1.4655,1.4991,1.46,1.4824,49854,0
ASB,D,20120703,000000,1.3981,1.4937,1.3756,1.4937,123418,0
ASB,D,20120704,000000,1.4711,1.4937,1.4317,1.4937,18716,0
ASB,D,20120705,000000,1.5048,1.6509,1.46,1.5556,33514,0
ASB,D,20120706,000000,1.6003,1.6509,1.5835,1.5947,29678,0
ASB,D,20120709,000000,1.5161,1.6229,1.4824,1.5442,17088,0
ASB,D,20120710,000000,1.5442,1.5722,1.5048,1.5273,9577,0
ASB,D,20120711,000000,1.5048,1.5442,1.3814,1.5442,44594,0
ASB,D,20120712,000000,1.4376,1.5104,1.4376,1.4543,22359,0
ASB,D,20120713,000000,1.4543,1.4768,1.4151,1.4317,23361,0
ASB,D,20120716,000000,1.4206,1.5048,1.4206,1.5048,114184,0
ASB,D,20120717,000000,1.5161,1.6003,1.4317,1.6003,63527,0
ASB,D,20120718,000000,1.6003,1.6003,1.5217,1.6003,2655,0
ASB,D,20120719,000000,1.6003,1.6003,1.5217,1.5722,16470,0
ASB,D,20120720,000000,1.5722,1.5722,1.5161,1.5161,1776,0
ASB,D,20120723,000000,1.488,1.5442,1.4376,1.5442,15590,0
ASB,D,20120724,000000,1.5442,1.5442,1.46,1.46,6607,0
ASB,D,20120725,000000,1.4488,1.5161,1.4317,1.5161,5733,0
ASB,D,20120726,000000,1.5161,1.5384,1.4824,1.5161,1974,0
ASB,D,20120727,000000,1.5048,1.5161,1.4711,1.4711,101277,0
ASB,D,20120730,000000,1.4655,1.5329,1.46,1.5273,6499,0
ASB,D,20120731,000000,1.488,1.488,1.4711,1.488,1107,0
ASB,D,20120801,000000,1.46,1.5161,1.4488,1.4937,14717,0
ASB,D,20120802,000000,1.4711,1.4937,1.443,1.4711,9809,0
ASB,D,20120803,000000,1.443,1.4655,1.443,1.46,1222,0
ASB,D,20120806,000000,1.4543,1.5104,1.4206,1.5104,74289,0
ASB,D,20120807,000000,1.5104,1.5104,1.4937,1.4937,4421,0
ASB,D,20120808,000000,1.488,1.4991,1.4151,1.4151,34197,0
ASB,D,20120809,000000,1.4151,1.4151,1.3644,1.3814,11754,0
ASB,D,20120810,000000,1.3756,1.3814,1.37,1.37,5512,0
ASB,D,20120813,000000,1.37,1.37,1.2409,1.2746,14112,0
ASB,D,20120814,000000,1.2577,1.2577,1.1566,1.2241,112964,0
ASB,D,20120816,000000,1.2635,1.342,1.2635,1.342,20422,0
ASB,D,20120817,000000,1.3196,1.3475,1.2746,1.3083,19596,0
ASB,D,20120820,000000,1.2858,1.2914,1.2635,1.2635,19889,0
ASB,D,20120821,000000,1.2635,1.2689,1.2522,1.2689,13289,0
ASB,D,20120822,000000,1.2689,1.2858,1.1791,1.2689,26858,0
ASB,D,20120823,000000,1.2296,1.2746,1.2296,1.2746,10490,0
ASB,D,20120824,000000,1.2577,1.2858,1.2577,1.2689,8851,0
ASB,D,20120827,000000,1.2689,1.297,1.2465,1.2802,4364,0
ASB,D,20120828,000000,1.2746,1.2746,1.2746,1.2746,115601,0
ASB,D,20120829,000000,1.2635,1.2635,1.2522,1.2522,5962,0
ASB,D,20120831,000000,1.2409,1.2409,1.2352,1.2409,2674,0
ASB,D,20120903,000000,1.2689,1.2746,1.2184,1.2352,10527,0
ASB,D,20120904,000000,1.2352,1.2409,1.2128,1.2409,6459,0
ASB,D,20120905,000000,1.2296,1.2689,1.2296,1.2635,10561,0
ASB,D,20120906,000000,1.2689,1.3363,1.2689,1.3307,20959,0
ASB,D,20120907,000000,1.3307,1.37,1.3196,1.3475,17887,0
ASB,D,20120910,000000,1.3756,1.3814,1.3756,1.3756,8268,0
ASB,D,20120911,000000,1.3756,1.3756,1.3756,1.3756,356,0
ASB,D,20120912,000000,1.3814,1.443,1.3814,1.443,14479,0
ASB,D,20120913,000000,1.443,1.5048,1.4263,1.46,99827,0
ASB,D,20120914,000000,1.488,1.5161,1.488,1.488,139418,0
ASB,D,20120917,000000,1.488,1.5217,1.4711,1.5161,409050,0
ASB,D,20120918,000000,1.5161,1.5161,1.5048,1.5161,124623,0
ASB,D,20120919,000000,1.5048,1.5161,1.5048,1.5161,37,0
ASB,D,20120920,000000,1.5161,1.5161,1.5161,1.5161,70,0
ASB,D,20120921,000000,1.5161,1.5161,1.5161,1.5161,75,0
ASB,D,20120924,000000,1.5161,1.5161,1.5161,1.5161,89,0
ASB,D,20120925,000000,1.5161,1.5161,1.46,1.46,6117,0
ASB,D,20120926,000000,1.46,1.46,1.46,1.46,908,0
ASB,D,20120927,000000,1.4655,1.4655,1.4488,1.4488,446,0
ASB,D,20120928,000000,1.4655,1.4711,1.4263,1.4711,5378,0
ASB,D,20121001,000000,1.4655,1.4655,1.4655,1.4655,249,0
ASB,D,20121002,000000,1.46,1.46,1.4095,1.4095,5093,0
ASB,D,20121003,000000,1.4095,1.4095,1.3756,1.3756,2339,0
ASB,D,20121004,000000,1.3756,1.3756,1.3196,1.3196,1526,0
ASB,D,20121005,000000,1.3756,1.3756,1.3026,1.3475,6000,0
ASB,D,20121008,000000,1.3475,1.3644,1.3475,1.3475,60511,0
ASB,D,20121009,000000,1.3531,1.3531,1.3531,1.3531,190,0
ASB,D,20121011,000000,1.3531,1.3531,1.3531,1.3531,89,0
ASB,D,20121012,000000,1.3475,1.3475,1.3083,1.3083,1853,0
ASB,D,20121015,000000,1.2858,1.325,1.2635,1.3083,8085,0
ASB,D,20121016,000000,1.3139,1.3139,1.3139,1.3139,122,0
ASB,D,20121017,000000,1.3139,1.3589,1.3139,1.3589,13097,0
ASB,D,20121018,000000,1.3644,1.4317,1.3644,1.4317,10060,0
ASB,D,20121019,000000,1.4263,1.4263,1.387,1.387,1133,0
ASB,D,20121022,000000,1.37,1.37,1.3589,1.37,5010,0
ASB,D,20121023,000000,1.37,1.37,1.37,1.37,1940,0
ASB,D,20121024,000000,1.37,1.37,1.37,1.37,179,0
ASB,D,20121025,000000,1.37,1.37,1.3475,1.3475,549,0
ASB,D,20121026,000000,1.3475,1.3644,1.2689,1.325,14360,0
ASB,D,20121029,000000,1.325,1.3644,1.297,1.3644,11950,0
ASB,D,20121030,000000,1.4037,1.4037,1.2635,1.37,37595,0
ASB,D,20121031,000000,1.3644,1.4991,1.3196,1.4824,86452,0
ASB,D,20121102,000000,1.488,1.4937,1.4824,1.4824,7535,0
ASB,D,20121105,000000,1.46,1.46,1.4206,1.4206,4167,0
ASB,D,20121106,000000,1.4317,1.4543,1.4317,1.4543,1069,0
ASB,D,20121107,000000,1.4937,1.5161,1.46,1.46,88475,0
ASB,D,20121108,000000,1.46,1.5161,1.443,1.4937,1346056,0
ASB,D,20121109,000000,1.5329,1.5442,1.4824,1.5384,240699,0
ASB,D,20121112,000000,1.5384,1.6115,1.5104,1.6003,447196,0
ASB,D,20121113,000000,1.6284,1.6564,1.6003,1.6059,86735,0
ASB,D,20121114,000000,1.6171,1.6284,1.589,1.6003,33022,0
ASB,D,20121115,000000,1.6003,1.6003,1.5329,1.5947,34737,0
ASB,D,20121116,000000,1.589,1.589,1.5329,1.5329,14630,0
ASB,D,20121119,000000,1.5217,1.5329,1.4768,1.488,41757,0
ASB,D,20121120,000000,1.4768,1.4824,1.4151,1.4824,56120,0
ASB,D,20121121,000000,1.4824,1.4937,1.4543,1.4768,102669,0
ASB,D,20121122,000000,1.443,1.4937,1.443,1.4937,17871,0
ASB,D,20121123,000000,1.488,1.5329,1.488,1.4937,16485,0
ASB,D,20121126,000000,1.4937,1.4937,1.4768,1.488,11121,0
ASB,D,20121127,000000,1.4711,1.4711,1.443,1.443,268840,0
ASB,D,20121128,000000,1.4206,1.4206,1.3981,1.3981,37882,0
ASB,D,20121129,000000,1.4095,1.46,1.4095,1.46,13071,0
