<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECH,D,19960709,000000,0.07944,0.07944,0.07944,0.07944,4045314,0
ECH,D,19960710,000000,0.08032,0.08032,0.08032,0.08032,1759536,0
ECH,D,19960711,000000,0.08165,0.08165,0.08165,0.08165,4505205,0
ECH,D,19960712,000000,0.08742,0.08742,0.08742,0.08742,2505718,0
ECH,D,19960715,000000,0.09186,0.09186,0.09186,0.09186,4100115,0
ECH,D,19960716,000000,0.09097,0.09097,0.09097,0.09097,3559096,0
ECH,D,19960717,000000,0.08808,0.08808,0.08808,0.08808,3371246,0
ECH,D,19960718,000000,0.08742,0.08742,0.08742,0.08742,3684390,0
ECH,D,19960719,000000,0.09097,0.09097,0.09097,0.09097,2178329,0
ECH,D,19960722,000000,0.08986,0.08986,0.08986,0.08986,2823191,0
ECH,D,19960723,000000,0.08786,0.08786,0.08786,0.08786,3073060,0
ECH,D,19960724,000000,0.0892,0.0892,0.0892,0.0892,1803887,0
ECH,D,19960725,000000,0.09097,0.09097,0.09097,0.09097,1644696,0
ECH,D,19960726,000000,0.09097,0.09097,0.09097,0.09097,1760440,0
ECH,D,19960729,000000,0.09097,0.09097,0.09097,0.09097,2459024,0
ECH,D,19960730,000000,0.08631,0.08631,0.08631,0.08631,2197619,0
ECH,D,19960731,000000,0.08631,0.08631,0.08631,0.08631,759522,0
ECH,D,19960801,000000,0.08631,0.08631,0.08631,0.08631,1298739,0
ECH,D,19960802,000000,0.08276,0.08276,0.08276,0.08276,411036,0
ECH,D,19960805,000000,0.07698,0.07698,0.07698,0.07698,4739031,0
ECH,D,19960806,000000,0.08165,0.08165,0.08165,0.08165,2703126,0
ECH,D,19960807,000000,0.0781,0.0781,0.0781,0.0781,268980,0
